,tweet_id,url
3163,670411370698022913,https://twitter.com/dog_rates/status/670411370698022913/photo/1
3164,670408998013820928,https://twitter.com/dog_rates/status/670408998013820928/photo/1
3165,670403879788544000,https://twitter.com/dog_rates/status/670403879788544000/photo/1
3166,670385711116361728,https://twitter.com/dog_rates/status/670385711116361728/photo/1
3167,670374371102445568,https://twitter.com/dog_rates/status/670374371102445568/photo/1
3168,670361874861563904,https://twitter.com/dog_rates/status/670361874861563904/photo/1
3169,670338931251150849,https://twitter.com/dog_rates/status/670338931251150849/photo/1
3170,670319130621435904,https://twitter.com/dog_rates/status/670319130621435904/photo/1
3171,670303360680108032,https://twitter.com/dog_rates/status/670303360680108032/photo/1
3172,670290420111441920,https://twitter.com/dog_rates/status/670290420111441920/photo/1
3173,670093938074779648,https://twitter.com/dog_rates/status/670093938074779648/photo/1
3174,670086499208155136,https://twitter.com/dog_rates/status/670086499208155136/photo/1
3175,670079681849372674,https://twitter.com/dog_rates/status/670079681849372674/photo/1
3176,670073503555706880,https://twitter.com/dog_rates/status/670073503555706880/photo/1
3177,670069087419133954,https://twitter.com/dog_rates/status/670069087419133954/photo/1
3178,670061506722140161,https://twitter.com/dog_rates/status/670061506722140161/photo/1
3179,670055038660800512,https://twitter.com/dog_rates/status/670055038660800512/photo/1
3180,670046952931721218,https://twitter.com/dog_rates/status/670046952931721218/photo/1
3181,670040295598354432,https://twitter.com/dog_rates/status/670040295598354432/photo/1
3182,670037189829525505,https://twitter.com/dog_rates/status/670037189829525505/photo/1
3183,670003130994700288,https://twitter.com/dog_rates/status/670003130994700288/photo/1
3184,669993076832759809,https://twitter.com/dog_rates/status/669993076832759809/photo/1
3185,669972011175813120,https://twitter.com/dog_rates/status/669972011175813120/photo/1
3186,669970042633789440,https://twitter.com/dog_rates/status/669970042633789440/photo/1
3187,669942763794931712,https://twitter.com/dog_rates/status/669942763794931712/photo/1
3188,669926384437997569,https://twitter.com/dog_rates/status/669926384437997569/photo/1
